CustomerID,Age,Gender,Region,Income,Months_Subscribed,Total_Spend,Customer_Service_Calls,Rating_Score,Payment_Method,Churn
CUST-01469,25,Male,East,88267,8,1182.11,2,5,Credit Card,0
CUST-01470,45,Female,East,58414,51,2156.05,3,3.7,PayPal,0
CUST-01471,54,Male,South,75939,35,1996.06,1,2.8,Credit Card,0
CUST-01472,32,Male,West,67132,5,341.15,1,3.8,Credit Card,0
CUST-01473,38,Male,East,78234,35,1807.33,1,3.4,Credit Card,0
CUST-01474,40,Female,West,15481,47,2466.34,2,4.6,Bank Transfer,0
CUST-01475,30,Male,South,29257,14,980.78,1,3.7,Credit Card,0
CUST-01476,47,Male,West,90399,21,1130.12,1,1.3,Credit Card,0
CUST-01477,38,Male,South,100929,47,2897.91,0,5,Credit Card,0
CUST-01478,45,M,East,52237,24,1771.87,1,4.1,PayPal,0
CUST-01479,29,Male,East,68899,17,1543.31,2,4.1,Bank Transfer,0
CUST-01480,34,Male,North,82367,18,1672.1,1,2.5,Bank Transfer,0
CUST-01481,48,Female,South,92330,34,1328.46,3,2.5,Credit Card,0
CUST-01482,35,Male,West,24308,12,1195.44,1,,Bank Transfer,0
CUST-01483,60,Male,East,52848,16,2056.56,3,4.3,PayPal,0
CUST-01484,35,Male,West,66685,4,643.32,2,4.7,Credit Card,0
CUST-01485,42,F,North,92578,25,643.58,0,4.2,Credit Card,0
CUST-01486,51,Female,West,137460,34,2330.09,2,2.8,Credit Card,0
CUST-01487,22,Male,West,69299,28,1382.87,0,,PayPal,0
CUST-01488,18,Female,East,39825,46,855.32,2,3.9,Credit Card,0
CUST-01489,21,Female,East,85056,11,1312.97,5,3.5,Credit Card,0
CUST-01490,55,Male,South,108024,13,1780.27,1,2.7,PayPal,0
CUST-01491,33,F,North,77700,31,860.43,1,4.8,Credit Card,0
CUST-01492,70,Female,East,52333,25,2631.32,1,2.4,Credit Card,0
CUST-01493,33,Male,East,98949,39,2275.31,0,4.6,Credit Card,0
CUST-01494,42,Non-Binary,South,91588,10,282.81,0,2.6,Credit Card,0
CUST-01495,58,Male,South,49347,24,1936.17,3,4.1,Credit Card,0
CUST-01496,64,Female,West,84535,1,1582.59,1,4.9,PayPal,0
CUST-01497,64,Female,West,99931,53,3272.16,0,3.7,PayPal,0
CUST-01498,54,Male,North,104547,25,1475.8,0,5,Credit Card,0
CUST-01499,52,Male,West,73338,28,2103.34,3,5,Credit Card,0
CUST-01500,47,Male,East,66048,36,1681.91,0,4.2,PayPal,0
CUST-01501,49,Male,North,105681,18,1290.16,2,4.5,Credit Card,0
CUST-01502,33,Male,North,44745,6,371.22,4,5,Bank Transfer,0
CUST-01503,30,Female,West,85964,2,50,0,4.5,Credit Card,0
CUST-01504,39,Male,South,40749,3,1038.96,0,4.4,Bank Transfer,0
CUST-01505,37,Female,South,101634,46,1991.65,1,3.5,Credit Card,0
CUST-01506,34,F,West,68548,8,50,4,2.3,Credit Card,1
CUST-01507,48,female,North,106714,31,1926.25,2,2.6,Credit Card,0
CUST-01508,51,Female,South,87285,48,2825.35,1,5,Credit Card,0
CUST-01509,41,Male,South,44419,19,553.6,5,4.3,Credit Card,1
CUST-01510,57,Non-Binary,South,110615,50,2116.78,0,3.8,Credit Card,0
CUST-01511,26,Female,East,113781,6,1299.37,1,5,Bank Transfer,0
CUST-01512,37,Female,South,97057,14,50,3,3.3,Credit Card,0
CUST-01513,31,Female,East,55960,3,497.96,0,4.6,Credit Card,0
CUST-01514,18,Female,North,67349,48,1990.05,1,4.1,PayPal,0
CUST-01515,39,Female,South,78635,1,627.62,2,4.5,Bank Transfer,0
CUST-01516,38,Female,North,57407,44,1218.03,3,3.7,Credit Card,0
CUST-01517,58,Female,West,117308,30,1391.5,1,3,Credit Card,0
CUST-01518,47,Female,East,78608,46,1306.98,3,3.2,PayPal,0
CUST-01519,27,Male,North,7416,19,565.56,0,3.2,PayPal,0
CUST-01520,62,Female,North,83483,54,3015.75,1,4,Credit Card,0
CUST-01521,54,Female,West,66296,19,2627.43,2,,Credit Card,1
CUST-01522,46,Male,South,73126,9,1168.72,0,2.8,PayPal,0
CUST-01523,37,Male,West,65784,7,1358.04,2,4.1,Bank Transfer,0
CUST-01524,28,Male,North,95176,46,1535.47,2,3.9,Bank Transfer,0
CUST-01525,35,Male,North,102992,37,844.13,0,,PayPal,0
CUST-01526,53,Male,East,82076,50,3216.18,3,4,Credit Card,0
CUST-01527,62,Female,East,66517,41,1780.04,1,5,Bank Transfer,0
CUST-01528,58,Female,West,73966,53,2734.18,2,4.1,Credit Card,1
CUST-01529,34,Male,North,75489,7,1071.68,2,3.6,Credit Card,0
CUST-01530,26,Female,West,54939,9,1356.99,1,4.1,Bank Transfer,0
CUST-01531,41,Male,South,89473,4,1534.41,1,5,PayPal,0
CUST-01532,18,Female,South,86501,25,1476.37,0,,PayPal,0
CUST-01533,43,Male,West,113511,49,2516.45,0,4.7,PayPal,0
CUST-01534,38,Female,South,106383,12,1918.21,2,4.4,PayPal,0
CUST-01535,34,Male,East,57858,6,674.44,1,3.7,PayPal,0
CUST-01536,20,Non-Binary,North,95507,18,2005.34,1,4.1,Bank Transfer,0
CUST-01537,46,M,South,51226,40,1462.2,0,5,Bank Transfer,0
CUST-01538,33,Female,North,92398,21,1455.28,0,4.2,Credit Card,0
CUST-01539,25,Female,West,62084,15,1350.01,2,3,Credit Card,0
CUST-01540,18,Female,North,49418,3,50,1,3.7,PayPal,0
CUST-01541,39,Female,North,82001,2,1640.93,0,1.9,Credit Card,0
CUST-01542,61,Male,North,8135,56,2388.63,3,4.1,Bank Transfer,0
CUST-01543,59,Male,West,31225,55,3871.61,1,5,Credit Card,0
CUST-01544,34,Female,North,70562,41,2858.16,1,2.7,PayPal,0
CUST-01545,32,Male,East,77061,40,1799.85,0,4.1,PayPal,0
CUST-01546,45,Female,East,65767,59,3246.63,2,,PayPal,0
CUST-01547,28,Male,West,35514,4,1081.24,1,5,PayPal,0
CUST-01548,43,Male,West,54552,32,1718.31,1,5,Bank Transfer,0
CUST-01549,49,Female,South,84780,2,234.22,1,2.1,Credit Card,0
CUST-01550,54,Female,West,89544,46,1525.95,2,4.5,Credit Card,0
CUST-01551,38,Male,South,74594,29,1580.16,3,2.5,Credit Card,0
CUST-01552,37,Male,North,103920,2,791.92,1,3,Credit Card,0
CUST-01553,29,Male,West,84934,34,1777.26,2,4.8,PayPal,0
CUST-01554,30,Female,North,56313,27,2042.75,0,4.2,Credit Card,0
CUST-01555,37,Male,North,67987,54,2592.41,2,4.7,Credit Card,0
CUST-01556,44,Male,South,39928,39,1366.5,2,3.1,Bank Transfer,0
CUST-01557,50,Female,North,72296,44,2523.96,0,5,Credit Card,0
CUST-01558,30,Female,West,102802,38,1406.99,2,4.7,Credit Card,0
CUST-01559,57,Female,South,92132,18,1009.54,0,4.9,Bank Transfer,0
CUST-01560,36,Male,North,110050,36,2101.07,1,2.9,Credit Card,0
CUST-01561,39,Male,East,67427,19,894.88,2,5,PayPal,0
CUST-01562,31,Male,North,108652,27,1307.34,3,3.7,Bank Transfer,0
CUST-01563,18,M,South,70167,45,2252.82,1,3.4,PayPal,0
CUST-01564,50,Female,North,111789,20,1987.76,0,4.6,PayPal,0
CUST-01565,48,Male,West,74453,21,1291.36,1,4.6,Credit Card,0
CUST-01566,36,Female,North,92680,23,685.85,1,3.2,Credit Card,0
CUST-01567,40,Male,West,111877,30,1441.8,2,5,Credit Card,0
CUST-01568,46,Male,North,70164,25,2506.86,2,5,Credit Card,0
CUST-01569,21,Male,West,80459,31,1970.57,2,4.6,Credit Card,0
CUST-01570,33,Female,East,107221,27,2352.9,2,4.4,Bank Transfer,0
CUST-01571,49,M,South,71674,34,1926.38,3,,Bank Transfer,0
CUST-01572,24,Female,West,41977,8,574.36,2,2.5,Credit Card,0
CUST-01573,43,Female,North,128575,19,2100.47,1,4.1,Credit Card,0
CUST-01574,23,Male,North,63255,41,2312.19,4,4.1,Bank Transfer,0
CUST-01575,45,Female,West,78968,26,1354.97,2,3.4,Bank Transfer,0
CUST-01576,39,Male,East,103900,28,1352.9,1,3.7,Credit Card,0
CUST-01577,20,Male,North,59787,4,50,2,1.6,Bank Transfer,1
CUST-01578,53,Female,East,49803,31,1284.8,2,2.9,Credit Card,0
CUST-01579,31,Male,West,81343,16,1551.17,2,4.9,Bank Transfer,0
CUST-01580,30,Male,West,30173,51,1527.73,2,5,Bank Transfer,0
CUST-01581,42,Male,East,67802,10,1574.88,3,3.1,Credit Card,0
CUST-01582,53,M,South,81125,38,2969.21,1,4.2,Credit Card,0
CUST-01583,27,Female,East,68251,48,1923.67,3,5,PayPal,0
CUST-01584,40,Male,South,36413,10,923.93,3,3.5,Bank Transfer,0
CUST-01585,45,Male,South,114854,45,2523.58,3,4.7,Credit Card,0
CUST-01586,48,Male,West,77588,9,905.74,2,4,Credit Card,0
CUST-01587,42,Male,North,110778,39,1725.23,2,5,Credit Card,0
CUST-01588,35,Female,South,68499,36,1383.74,1,2.7,Credit Card,0
CUST-01589,30,Female,South,52999,51,1367.21,1,2.9,Credit Card,0
CUST-01590,41,Male,West,81729,58,2818.54,3,4.3,Bank Transfer,0
CUST-01591,27,Female,West,69605,36,1369.74,1,4.1,Bank Transfer,0
CUST-01592,18,Female,South,45555,19,1538.47,1,3.9,Bank Transfer,0
CUST-01593,45,Female,East,111744,19,1848.36,0,4.6,PayPal,0
CUST-01594,50,Male,South,59443,12,1185.82,3,3.1,PayPal,0
CUST-01595,18,M,North,28993,13,1154.78,4,2.6,Credit Card,0
CUST-01596,27,F,East,108204,25,1064.29,2,3.5,Bank Transfer,0
CUST-01597,47,Non-Binary,West,62392,36,1391.76,3,3.6,Credit Card,0
CUST-01598,64,Male,East,59804,25,2020.82,0,3.7,Credit Card,0
CUST-01599,40,Non-Binary,South,30865,28,256.49,2,5,PayPal,0
CUST-01600,31,Female,East,118523,42,2059.92,1,4.8,Bank Transfer,0
CUST-01601,37,Female,East,42762,53,2304.06,2,4.5,Credit Card,0
CUST-01602,56,Female,South,76461,39,2672.75,2,4.2,Credit Card,0
CUST-01603,32,F,North,97815,30,2416.81,3,3.6,Credit Card,0
CUST-01604,30,Female,North,85542,5,887.57,0,3.1,PayPal,0
CUST-01605,34,Female,West,73508,17,1617.67,1,2.8,Bank Transfer,0
CUST-01606,28,Male,South,32458,18,590.11,1,3.3,PayPal,0
CUST-01607,41,Male,South,54756,43,1637.04,1,4,PayPal,0
CUST-01608,59,Male,North,79695,47,2947.31,3,2.8,Credit Card,0
CUST-01609,43,Female,East,55320,21,1311.65,1,4.2,Credit Card,0
CUST-01610,36,Female,East,80083,22,1490.25,0,3.8,Credit Card,0
CUST-01611,36,Male,East,92043,39,1378.65,4,3.6,Bank Transfer,1
CUST-01612,21,Male,North,99062,50,2266.59,3,5,PayPal,0
CUST-01613,50,Male,West,44345,58,2648.75,1,1.5,Credit Card,0
CUST-01614,39,Male,South,129916,57,2926.09,1,3.6,Credit Card,0
CUST-01615,37,Female,South,94186,6,485.25,1,1.6,PayPal,1
CUST-01616,78,Male,North,74957,50,3004.76,2,4.2,Bank Transfer,0
CUST-01617,43,Male,West,102238,16,942.14,1,4.8,Credit Card,0
CUST-01618,30,Male,East,134135,2,1107.47,2,2.6,Credit Card,0
CUST-01619,34,Male,East,39031,51,1101.1,1,2.8,Credit Card,0
CUST-01620,53,Female,South,69368,1,912.11,1,2.3,Credit Card,0
CUST-01621,41,Male,North,15539,57,1510.9,1,4.1,Bank Transfer,0
CUST-01622,22,Female,North,79816,30,1244.65,6,3.7,Credit Card,1
CUST-01623,51,Female,East,84134,58,2510.63,2,3.7,Credit Card,0
CUST-01624,31,Female,South,74020,43,2268.71,0,3.6,PayPal,0
CUST-01625,62,Non-Binary,South,58636,52,2709.63,1,3,Bank Transfer,0
CUST-01626,52,Female,South,23762,37,495.16,1,5,Credit Card,0
CUST-01627,34,Male,North,84338,48,2400.85,5,4.3,PayPal,0
CUST-01628,55,Male,South,111385,23,1885.06,1,2.8,Credit Card,0
CUST-01629,40,Female,West,60224,1,546.02,1,3.3,Credit Card,0
CUST-01630,50,Male,North,86001,19,1064.8,3,3.1,PayPal,0
CUST-01631,45,Female,West,35796,46,1847.77,2,5,PayPal,0
CUST-01632,29,Male,North,86430,3,1012.45,5,4.7,Bank Transfer,0
CUST-01633,32,Female,East,65165,2,984.77,1,3.9,PayPal,0
CUST-01634,52,Male,East,55939,56,2201.05,0,5,Credit Card,0
CUST-01635,35,female,North,55990,37,392.84,3,5,Bank Transfer,0
CUST-01636,35,Female,North,65159,17,953.14,2,3.8,PayPal,0
CUST-01637,28,Female,East,84560,28,910.95,2,3.6,Bank Transfer,0
CUST-01638,45,Female,North,42195,18,2238.59,1,3.6,Credit Card,1
CUST-01639,64,Male,West,65072,33,1920.02,3,3,PayPal,1
CUST-01640,27,Male,West,73963,15,1485.38,1,5,Credit Card,0
CUST-01641,40,Male,North,47524,22,1605.18,0,3,Credit Card,0
CUST-01642,56,Female,North,119916,41,2439.74,1,4.9,Credit Card,0
CUST-01643,39,Female,West,53662,27,1225.2,2,4.7,Credit Card,0
CUST-01644,45,Male,West,58264,55,1944.41,1,,Bank Transfer,0
CUST-01645,27,Female,North,50542,37,537.41,0,5,Credit Card,0
CUST-01646,45,Male,East,119962,32,2020.91,2,2.4,Bank Transfer,0
CUST-01647,37,Female,South,88822,45,2189.3,2,3.9,Credit Card,0
CUST-01648,51,Female,East,51585,19,1319.01,3,,PayPal,1
CUST-01649,54,Male,North,102655,28,1924.99,2,5,PayPal,0
CUST-01650,71,Female,North,80017,28,1306.88,0,4.4,Credit Card,0
CUST-01651,46,Male,West,81431,56,2220.13,0,2.3,Credit Card,0
CUST-01652,43,Female,North,66388,10,787.01,0,5,Credit Card,0
CUST-01653,42,Female,South,56264,20,1633.82,1,4.5,PayPal,0
CUST-01654,35,Male,North,83444,25,1512.71,2,3,Bank Transfer,0
CUST-01655,44,Female,East,61372,21,1051.95,2,3.7,Bank Transfer,0
CUST-01656,36,female,West,120418,14,1332.11,2,2.7,Credit Card,0
CUST-01657,42,Female,East,43267,22,766.57,0,3.8,Credit Card,0
CUST-01658,55,Male,North,113403,53,2377.93,1,4.2,Bank Transfer,0
CUST-01659,27,Male,South,72217,26,1672.43,1,3.7,Credit Card,0
CUST-01660,53,Female,East,82477,44,1476.24,1,3.5,PayPal,0
CUST-01661,55,Male,West,95828,11,1373.56,2,2.4,Credit Card,0
CUST-01662,38,Male,East,59243,55,1776.25,1,4.3,PayPal,0
CUST-01663,18,Female,East,96606,7,272.24,1,2.1,Credit Card,0
CUST-01664,32,Female,North,7311,17,1814.2,2,4,Credit Card,0
CUST-01665,55,Female,North,57000,18,2011.89,1,2.2,Bank Transfer,0
CUST-01666,39,Male,North,51898,7,625.46,0,4.1,Credit Card,0
CUST-01667,28,Female,West,43662,56,1853.43,2,4,Credit Card,0
CUST-01668,33,Male,North,69626,20,267.01,2,4.4,Credit Card,1
CUST-01669,50,Male,West,84643,38,1176.97,4,4.9,PayPal,0
CUST-01670,46,Female,West,92566,11,733.82,4,5,Credit Card,0
CUST-01671,37,Female,South,81021,44,1958.31,2,2.4,PayPal,0
CUST-01672,35,Male,West,58357,58,2134.42,1,3.9,Credit Card,0
CUST-01673,35,Male,West,84225,16,1436.99,3,5,Credit Card,0
CUST-01674,28,Female,West,78107,51,2384.84,0,,PayPal,0
CUST-01675,59,Male,West,98401,55,2696.01,2,3.2,Credit Card,0
CUST-01676,36,Female,North,94423,27,1066.41,0,,Bank Transfer,0
CUST-01677,54,Female,East,75761,51,2455.82,2,3.6,Credit Card,1
CUST-01678,58,Non-Binary,South,52568,11,1535.52,2,2.8,PayPal,0
CUST-01679,51,Male,East,58676,16,1089.74,3,,PayPal,0
CUST-01680,34,Female,West,61255,23,398.06,2,4.6,Credit Card,0
CUST-01681,44,Female,East,67118,59,2942.62,2,2.7,Credit Card,0
CUST-01682,39,Female,South,81701,12,1242.66,1,3.9,Bank Transfer,0
CUST-01683,29,Female,South,92879,59,942.98,0,,Credit Card,0
CUST-01684,43,Male,West,73722,40,2933.74,0,2.4,Credit Card,0
CUST-01685,25,Female,North,75403,3,562.63,1,2.6,Credit Card,0
CUST-01686,54,Male,North,78582,2,2302.42,4,2.7,Bank Transfer,0
CUST-01687,34,F,North,62102,38,1889.19,0,3.9,Bank Transfer,0
CUST-01688,42,Female,North,51865,48,1877.99,0,3.5,PayPal,0
CUST-01689,43,Female,South,31114,52,2077.37,0,3,Bank Transfer,0
CUST-01690,36,Female,East,57621,24,993.47,1,,Credit Card,0
CUST-01691,47,Female,West,86828,29,1759.8,1,4.7,Credit Card,0
CUST-01692,34,Female,West,57427,47,2907.45,1,,PayPal,0
CUST-01693,50,Female,South,69054,46,1645.96,1,5,PayPal,0
CUST-01694,23,Non-Binary,East,86660,34,1879.98,0,3.8,Credit Card,0
CUST-01695,41,Male,East,88017,20,1090.21,1,5,Credit Card,0
CUST-01696,63,F,West,48011,18,1336.01,2,4.3,Credit Card,0
CUST-01697,27,Female,South,99926,14,2207.94,2,3.5,Bank Transfer,0
CUST-01698,31,Female,West,103183,18,1639.15,0,4.1,PayPal,0
CUST-01699,46,Female,South,46753,2,1216.6,2,,Credit Card,0
CUST-01700,42,F,West,54404,1,852.44,1,3.7,Credit Card,0
CUST-01701,44,Male,West,104777,20,2911.63,1,4.4,PayPal,0
CUST-01702,45,Male,West,71328,34,1281.82,2,4.6,PayPal,0
CUST-01703,47,Female,South,19505,41,902.84,0,3.6,Bank Transfer,0
CUST-01704,53,Male,South,40007,41,2698.04,1,5,PayPal,0
CUST-01705,44,Female,West,68765,48,1893.03,1,3.8,PayPal,0
CUST-01706,37,Female,North,45923,11,1179.74,2,2.3,Bank Transfer,0
CUST-01707,48,Non-Binary,North,64664,27,2436.5,0,5,Credit Card,0
CUST-01708,62,Male,South,75809,23,1885.82,0,4.6,Credit Card,0
CUST-01709,38,Male,West,111556,38,3103.19,0,4.2,Bank Transfer,0
CUST-01710,28,Male,North,67738,44,1886.79,1,3.5,Credit Card,0
CUST-01711,53,Male,West,101813,3,860,3,4.4,Credit Card,0
CUST-01712,38,Male,South,110719,12,156.85,2,5,Bank Transfer,0
CUST-01713,18,Male,North,110857,30,1734.56,2,4.2,Bank Transfer,0
CUST-01714,50,Male,North,82118,31,667.38,1,2.5,Credit Card,0
CUST-01715,33,Female,South,25917,23,1296.9,0,1,Bank Transfer,0
CUST-01716,38,Male,South,86520,1,1667.37,0,4.4,Credit Card,0
CUST-01717,43,Female,South,101209,41,2052.51,0,3,Credit Card,0
CUST-01718,42,Female,East,72973,20,1479.92,2,3.9,Credit Card,1
CUST-01719,48,Female,West,118614,54,2980.9,1,3.2,Credit Card,0
CUST-01720,34,Female,South,96495,6,1407.24,3,3.1,Credit Card,0
CUST-01721,46,Female,South,89206,11,1861.28,1,3.2,Credit Card,0
CUST-01722,36,Male,South,102159,35,1836.21,1,3.3,PayPal,0
CUST-01723,48,Male,West,83334,4,50,1,,Credit Card,0
CUST-01724,47,Female,North,12679,29,1946.4,3,4.6,Credit Card,0
CUST-01725,28,Male,South,62521,59,2048.2,2,2.8,PayPal,0
CUST-01726,53,Female,East,104929,10,965.32,4,2.9,Bank Transfer,1
CUST-01727,33,Male,South,54810,51,2147.02,1,4.4,Credit Card,0
CUST-01728,49,Male,South,69413,29,1755.34,2,5,Bank Transfer,0
CUST-01729,44,Female,West,48879,38,1359.66,3,5,Credit Card,0
CUST-01730,62,Male,East,119598,1,700.2,3,3,Credit Card,0
CUST-01731,37,Female,West,117037,40,2289.39,0,5,Credit Card,0
CUST-01732,35,Female,South,52903,8,489.58,2,2.2,Bank Transfer,1
CUST-01733,39,Male,South,78682,57,2365.6,1,3.8,Credit Card,0
CUST-01734,36,Male,East,57987,38,1886.66,2,4.5,Bank Transfer,0
CUST-01735,49,Male,East,90373,17,1950.95,2,1.9,Credit Card,0
CUST-01736,20,Male,North,87742,19,2273.26,0,5,Credit Card,0
CUST-01737,27,Female,West,95292,33,1790.06,3,5,Bank Transfer,0
CUST-01738,27,F,South,83297,15,948.8,6,4.6,PayPal,0
CUST-01739,51,Male,East,148385,45,3306.14,1,3,Credit Card,0
CUST-01740,60,Female,West,49301,31,2245.55,2,3.9,Bank Transfer,0
CUST-01741,38,Male,South,32234,21,1250.36,0,4.8,Credit Card,0
CUST-01742,37,Male,North,65172,3,989.1,1,2.9,PayPal,0
CUST-01743,40,Male,North,35800,2,742.46,3,,Credit Card,0
CUST-01744,53,Male,West,37688,35,1774.55,1,,Bank Transfer,0
CUST-01745,28,Female,South,49967,41,1603.9,3,2.5,PayPal,0
CUST-01746,42,F,West,51945,59,1767.31,2,4.3,Bank Transfer,0
CUST-01747,51,Female,North,51134,16,1270.11,2,2.2,Credit Card,0
CUST-01748,46,Male,North,87955,56,3278.41,2,3.1,Credit Card,0
CUST-01749,42,Female,West,62345,45,1548.7,1,3.5,PayPal,0
CUST-01750,52,Female,East,70512,51,2111.92,1,4.5,Credit Card,0
CUST-01751,18,Male,South,97355,59,1795.82,0,,Credit Card,0
CUST-01752,48,Female,South,55841,50,2687.87,1,4.1,Bank Transfer,0
CUST-01753,32,Female,East,68386,21,1701.78,0,3.3,PayPal,0
CUST-01754,18,Male,North,84143,12,361.56,1,3.5,Credit Card,0
CUST-01755,46,Female,North,26460,28,383.07,1,5,PayPal,0
CUST-01756,56,Female,North,15377,12,1469.74,3,2.8,PayPal,0
CUST-01757,38,Female,West,83652,33,1053.63,2,4.8,Bank Transfer,0
CUST-01758,51,Male,West,87300,20,1960.63,1,4,Bank Transfer,0
CUST-01759,59,Female,South,126605,40,2003.99,2,3.4,Bank Transfer,0
CUST-01760,55,Male,East,78952,49,2617.26,1,2.8,Credit Card,0
CUST-01761,59,Female,North,95493,21,1914.52,2,2.9,Credit Card,0
CUST-01762,48,M,North,70113,52,1962.34,3,3.3,Credit Card,0
CUST-01763,40,Female,South,82430,54,1822.65,0,3.8,Bank Transfer,0
CUST-01764,20,Female,North,116681,39,2146.3,2,4.6,Credit Card,0
CUST-01765,37,Female,East,21900,41,1258.21,1,3.7,PayPal,0
CUST-01766,29,Female,West,85340,49,2596.19,1,3.8,PayPal,0
CUST-01767,66,Female,East,128389,59,2460.77,0,3.9,Credit Card,0
CUST-01768,37,Female,East,82050,42,2105.43,2,4.5,PayPal,0
CUST-01769,41,Female,South,116264,36,1796.22,1,,PayPal,0
CUST-01770,46,Male,North,59269,22,1409.2,2,2.6,PayPal,0
CUST-01771,40,Female,West,74198,26,1170.73,3,3.7,Credit Card,0
CUST-01772,60,Non-Binary,East,75838,7,1164.89,2,,Bank Transfer,0
CUST-01773,32,F,East,19560,7,50,1,2.7,Credit Card,0
CUST-01774,42,Male,North,45795,8,542.51,2,4.1,PayPal,0
CUST-01775,31,Male,East,47578,26,1004.08,1,3.8,Credit Card,0
CUST-01776,24,Female,East,95551,24,1381.82,0,3.4,Credit Card,0
CUST-01777,32,Male,East,96803,24,2150.61,1,5,Credit Card,0
CUST-01778,39,Male,North,83100,40,1556.63,1,4,Bank Transfer,0
CUST-01779,34,Female,North,95602,48,2825,0,5,PayPal,0
CUST-01780,31,Female,East,70896,12,633.77,3,4,Credit Card,0
CUST-01781,23,Female,West,105048,47,1476.18,2,4.5,PayPal,0
CUST-01782,39,Male,East,75219,8,123.99,2,3.4,Credit Card,0
CUST-01783,21,Female,West,76446,54,2345.62,1,3.4,Bank Transfer,0
CUST-01784,49,Male,South,68360,9,1199.81,0,4.4,Bank Transfer,0
CUST-01785,40,Male,South,92111,3,1309.32,2,4.4,Credit Card,0
CUST-01786,22,Female,North,64470,54,2058.16,2,4.6,PayPal,0
CUST-01787,36,Female,North,99410,21,1477.45,2,4.4,PayPal,0
CUST-01788,30,Male,North,46696,31,1550.69,0,2.7,Credit Card,0
CUST-01789,43,Female,East,47527,48,3043.88,0,3.2,PayPal,0
CUST-01790,56,Male,East,92185,47,2058.96,1,4.8,Credit Card,0
CUST-01791,18,Female,North,72786,24,2271.09,1,2,Bank Transfer,0
CUST-01792,41,Male,East,63652,4,1354.44,2,4.3,Bank Transfer,0
CUST-01793,38,Male,North,97251,20,1648.85,2,,Credit Card,0
CUST-01794,48,Female,East,59818,16,1556.35,2,4.8,Bank Transfer,0
CUST-01795,42,Female,West,69994,10,50,1,4.4,Credit Card,0
CUST-01796,30,Female,East,109980,43,1894.07,0,3.3,PayPal,0
CUST-01797,36,Male,North,113478,26,1342.27,0,3.3,Credit Card,0
CUST-01798,30,Male,East,114309,29,2752.74,4,3.5,Credit Card,0
CUST-01799,52,Female,North,67946,5,914.03,0,4.6,Credit Card,0
CUST-01800,40,Female,East,105767,11,1288.94,2,1.7,PayPal,1
CUST-01801,62,Female,South,51276,29,1678.36,0,,PayPal,0
CUST-01802,39,Female,East,52327,45,1223.37,1,3.1,Credit Card,0
CUST-01803,31,Male,South,16238,15,586.08,0,4.2,PayPal,0
CUST-01804,21,Female,South,116821,6,1452.55,1,4.3,PayPal,0
CUST-01805,18,F,West,53400,48,681.1,4,2.3,Bank Transfer,0
CUST-01806,20,Male,West,71836,15,1189.86,0,3.8,Bank Transfer,0
CUST-01807,43,Male,North,52241,43,1415.47,1,4.2,Credit Card,0
CUST-01808,46,Female,West,92379,20,2171.85,2,4.1,Credit Card,0
CUST-01809,21,Female,South,65609,34,1685.51,1,3.9,PayPal,0
CUST-01810,50,Female,South,42379,2,102.01,2,2.8,PayPal,0
CUST-01811,34,Male,North,86041,44,1762.13,3,2.9,Credit Card,0
CUST-01812,41,Male,North,39156,16,1332.56,1,2.6,Credit Card,0
CUST-01813,59,Male,East,54064,19,1283.34,1,4.6,Credit Card,0
CUST-01814,50,Male,East,22327,34,1634.2,1,3.9,Bank Transfer,0
CUST-01815,36,Female,North,39401,49,1872.39,0,3.9,Credit Card,0
CUST-01816,29,Male,East,79463,14,1570.73,3,2.3,PayPal,0
CUST-01817,18,Male,South,25886,24,1229.21,1,4,Credit Card,0
CUST-01818,31,Female,West,37971,28,1275.75,3,4.6,Credit Card,0
CUST-01819,37,Female,East,74940,48,2053.66,1,2.2,Bank Transfer,0
CUST-01820,28,Female,South,61409,32,945.63,1,3.5,Credit Card,0
CUST-01821,38,Non-Binary,South,124800,37,2762.69,0,2.4,PayPal,0
CUST-01822,40,Female,North,120847,10,2835.34,1,3.6,PayPal,0
CUST-01823,37,Female,West,53301,49,1796.33,4,3.1,Credit Card,0
CUST-01824,32,Female,South,88928,45,2013.49,2,4.4,Credit Card,0
CUST-01825,42,Female,South,93732,48,2696.18,3,4.2,PayPal,0
CUST-01826,45,Male,North,60063,9,1580.05,1,5,PayPal,0
CUST-01827,26,Male,East,37611,24,1237.21,0,3.9,PayPal,0
CUST-01828,56,Male,West,74692,36,1445.38,2,4.3,Credit Card,1
